1047675458299428865,美国南卡罗来纳州发生枪击案，五名执法人员遭枪击，其中一人不治身亡。

https://t.co/uvquzeQRsM https://t.co/irGovmHcju
1002736830691696641,@jinlanmccann @USA_China_Talk @wenyunchao 这和政党没关系，即使国民党执政一样会有这样的东西出现。目前物质财富丰富了，精神文明还有待提高，因此会产生一些矛盾。日本当年发展也经历了同样的阶段，美国就算没有毒奶粉，那在发展过程中也有类似的事情出现，任何一个国家都会出现这样的问题不仅是中国。把这个当成攻击的点只能说明你目光短浅。
1045909796816281600,@VOAChinese 美国真是爱管闲事的婆娘，家家的闲事都要管，请问各位狗奴，你们哪一个自己家的问题不是自己解决的？
1020666606777581568,@laodaomotu 这就他们做婊子还立牌坊的特色，明明是为了自己的私利，搞得自己还像救世主一样。中国的不干涉他国内政的做法才是大善，美国的做法是伪善。
1001869863353122817,@baojianella @USA_China_Talk @wenyunchao 深圳也一样安全啊
1097059054541631488,@Alex5g6 鲍彤也是这样货色
1047876971416276996,非常喜欢的一家烤肉店，光炒饭就有40多种，只有在贵阳才能吃到。 https://t.co/1UyK2RHwtb
1073601089415639040,RT @lxg12345lxg: 心理上中国人。看到没有 一些脸是黄的却说自己不是中国人 https://t.co/sC1yn0GwSt
1114337419933798401,@bowenpress 他算个什么球
1073233567474302976,RT @CNS1952: 12月13日，侵华日军七三一部队罪行“证言墙”在哈尔滨侵华日军七三一部队罪证陈列馆正式对外开放。墙上展示了十余名日本细菌战犯的口供笔供，以及陈列馆赴日“跨国取证”采集的七三一部队老兵、“特别移送”参与者、七三一部队劳工以及细菌战受害者家属的口述证言，共…
1070468903279575040,@earthengine @VOAChinese 是高通吧，连这个都搞错了low逼玩意儿。
1044675178343661568,The UK just admitted the global mass surveillance system was used against civil society—people like you. These programs were never about crime or terrorism, they're about power. It's about control. https://t.co/K72COnXGGJ
1068015010780086273,@dw_chinese 西方佬成天做婊子立牌坊，哪来的脸噢？
1048833837948489728,@TipX6mLVsryJGXc @PDChinese 自己拼了小命混出去，结果发现还没自己在国内的亲戚混得好，所以心生妒忌出此狂言，诛心啊。
1112514964261081088,【日本天皇退位：神秘的新年号如何定义未来】2019年是“平成31年”。“ #平成 ”年号出自 #中国 古代典籍，《史记·五帝本纪》中写有“内平外成”，《尚书》中写有“地平天成”。“平成”也有“达成和平”的意思， #日本 当年选择它，反映了在国内和国外维系良好关系的愿望。
https://t.co/52MbdMKrCH
1046715116626960385,@huaxiaxianzheng @HuiiiCloud 不管选哪天，你以后都是要离的，废这心思干嘛？
1058339357738717185,@kesinzane @sdminzhu 明逗的智商和他们牙齿成正比
1111598767373873152,@VOAChinese 还要碧莲要证据？拘捕孟晚舟的证据在哪里？
1050286861669752832,RT @71mzx: 西方的文明史（屎）…… https://t.co/XQ6gIlOaAZ
1055464496284688384,@s53tynefgdp7kpE @bbcchinese 看到你妈勒逼
1103195699913515008,Why China rules the world. Soon. https://t.co/tKWN0ZCEzk
1046430179927572481,@EvaFMM @ttingxiao @lianchaohan 👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀
1105110569269420032,@iingwen 找各种机会都要舔一波日本野爹
1071263370563579904,高大娘又怂了，我的twitter世界又清净了许多，祝她早日抵达西方极乐。 https://t.co/p1ZmsHFe8e
1069092188812800000,RT @benfcampen: United States has destroy'd entire Countries and nations but worst of all United States destroy lives and the dreams and ho…
1094980693560643585,Canadian Prime Minister Justin Trudeau attends #ChineseNewYear celebration gala in Vancouver's Chinatown https://t.co/8NntfLElIP
1017830010764156928,@Merlin50392042 @LiYing_2015 我们不喜欢啊，宋朝以后佛教就不流行了，所以传到日本去了。学点历史吧。
1087590919304503296,@van751340090 @bbcchinese 才知道？BBC保守估计有80%都是假新闻。
1002071001587507201,A Chinese man has saved a small girl by throwing himself in front of a run-away three-wheeler. The heroic moment is captured by CCTV camera https://t.co/3uRSyS34qM
1076285135564136449,@lingshuang 你也快进去了吧？
1101506847905726464,RT @ChampionsLeague: 😍 Zinédine Zidane 👌

#UCL #FlashbackFriday @realmadrid https://t.co/Efl1YKsyf5
1092130198152142849,Are people really so stupid they don't realize innocent children are not only being murdered but ripped to pieces by American bombs https://t.co/Wf6tKwPMU7
1094763807337897984,@jianmang 对华为的偏见起源于嫉妒，为了脸面还要找点儿借口，殊不知显得自己更蠢。
1115246201941532672,我同意牲人这个概念，字面上解释就是半人半畜。有些人说“宁做美国狗，不做中国人”，我觉得这就属于牲人一类，这种牲人，吃着极乐世界的狗粮，却念念不忘中国人的饭菜，脑袋留在西方世界，身体还是中国人的身体，这种非人非畜，他们自诩为自由的人，当到了不惑之年，又想起自己的祖宗是中国人…… https://t.co/H6lZwoE6Wn
1043148008840261632,@hvLiao @USA_China_Talk 成天被西方无良媒体的假新闻洗脑，就幻想自己的生活多么美好？
1047408986511687681,@16RJ8RtE85Ive3O @lianchaohan 真以为出了国就脱胎换骨了？简直幼稚的不得了。像你这样的傻逼都懒得骂。
1082802910612709376,@SYC999 中国居民用电费5毛钱一度，我家一年电费也就人民币2500块钱，美国要多少钱？一家三口生活费，半年就花了6000多块钱，美国多少钱？生小孩花5000块钱报销了4000能；亲戚患肺癌，切除四分之一的肺，住院+手术花了4万，医保报销80%，美国多少钱？
1071584797372297216,总而言之，我是特别特别支持美国人民在还不知道下一任总统要选谁的时候拼命鼓噪着要弹劾川普的。“反正随便选个人都比川普好。”这真是个特别棒棒的观点，我们一定要坚决地支持到底。 https://t.co/4HPKN6CJAE
1046301208741199872,@JoyceHOJoyce @wangxiaojing724 @VOAChinese 你西方爹才是烧杀抢的哲学，参考美国建国史和大不列颠帝国发家史。
1054742828180336640,@zaobaosg 不为良相即为良医
1072386270448496640,@simongong60 @somanyidiot 民逗应该感谢有墙，否则早被口水淹死了。
1111598219031539712,@USA_China_Talk 中国人自古就不信仰宗教，只信仰自己的哲学。
1102032157634048002,@CouchRambo @mwangjd @HuXijin_GT In 1970s Japanese steal technology material in US and suicide and transport back to Japan.  We don't do like that. But I agree Chinese steal some from US. And  this is the way of commercial competition. I believe in the future we will have more innovation by ourselves.
1046365835533512711,@USATODAY @JoyceHOJoyce 这是你本尊吧？
1093524756144353280,@ericib1 纯属娱乐😂
1078910440439042048,皿煮灯塔，专门歧视歧视其他种族。 https://t.co/Cel9K2y76S
1068506998096912384,@VOAChinese 有种别忍了？
1072673238474477573,@VOAChinese 马上就统一了，签了也是废纸。
1038190417978818562,转：美国政治游戏里的“托儿”：在美国最高法院大法官候选人Brett Kavanaugh的确认听证会上，一个四、五十岁的女性在场内高声喊叫以示民间的抗议，出了门马上从一个民🐷党工作人员那里接过了一沓现金。这一切，被悉数拍下。😅 https://t.co/VeLAts5DWv
1078237751315709957,Good News!
Local Al-Qaeda &amp; ISIS Linked Terrorists Ready to Surrender When US Pulls Out Of Its al-Tanf Base, South East Syria
https://t.co/DulwhyBcKu 

The US has been protecting these terrorists from being defeated by the Syrian Army, up until now
#Syria https://t.co/cHFVssv3A7
1063708660377956352,RT @VOFChinese: 还有，这是1998年的自考教材。2018年新版的内容更详细了。不知道一直说没有的，你们有没有接受过高等教育？ https://t.co/AC9ewRU48f
1071106672016289792,@charles984681 5G光中国市场就够的华为玩了，英国、日本不过就是中国一个省的生意。
1063965959457693696,只考虑爱狗人的感受不考虑恨狗人的感受，这就是民主的优越性，谁叫的凶谁得利。 https://t.co/luowFDpddu
1001661215620378626,@niudungo @HarryNyqiust @zhu0588 你要纠结这些细节也没办法，你自己可以去数呀。
1015388772362436608,@TW_nextmedia 在贵阳这样一个中国最落后的地方，我司应届毕业生也有上10k的。
1090988428345274368,RT @XinjiangChina: Polish your eyes, this is #Urumqi       
擦亮你们的眼睛，这就是 #乌鲁木齐 https://t.co/5CcLd2B9YV
1071253182691438593,@VOAChinese 大家不要奇怪，像美国之阴制作的这些智障的节目，找的智障砖家，都纯粹是为民逗的智商量身定制的。
1047410854163972096,@unclebily @Kiyokawa_Kojima @VOAChinese 别嘴硬了，赶紧死吧👋
1039170145988427777,@RichardHw681616 毛老人再不济也是一代建功立业的枭雄，岂是你们这些小人可以比较的？
1054775286418423814,@pZO5xK2Su74DiBW 说得好像其他国家没有校园霸凌一样，康夫为什么总是被技安揍，需要机器猫撑腰，难道还不够惨吗？😂😂😂
1063715273029472256,【历史老照片】1937年12月13日，南京。孩子叫陈细弟，还有18天满两岁，他什么都不懂，那天早上他只是喊着“豆浆”！奶奶也不懂，她不知道日寇凌晨已经破城！她带他下楼买豆浆，兽兵狞笑着扑向奶奶…孩子本能的嚎啕大哭！兽兵端起刺刀，哄笑声中史上最禽兽的瞬间定格… https://t.co/AbLGd0QgXI
1105654673183109120,@fbernardeschi @juventusfc you're the best
1099470907699908610,@Xushushuhao 这个王宝强说：老子没绿😂😂
1104380404981673985,@somanyidiot 郭文贵其实只是个演员
1002573615919816705,@jinlanmccann @USA_China_Talk @wenyunchao 西方人总是以一些简单逻辑和标准来评判一个事物，但世界不是非善即恶，非美即丑的，是由很多不同的维度构成的。如果真的尊重世界的多样性，尊重不同的民族和文化，就请停止输出你们民主制度，每个民族都会自己找到适合自己文化背景的制度，中国政府也一直奉行绝不干涉他国内政的外交政策，这才是大善。
1091366899202420736,@Wusangui2 @71mzx 很正常，谁会拿自己的弱点去攻击他人呢？😂
1114386505043046401,@TuCaoFakeNews 那应该是什么装备？你是救火专家很懂么？所以迷信西方的狗在认知上的缺陷，什么都能靠装备靠客观条件，似乎有了装备就可以不用脑子，更不怕意外发生。
1029598172673241089,@RFI_Cn 就算是事实，狗洋奴敢来救吗？
1101288200679510016,@zhouyuan1947 你比那个老外还傻，只有loser才觉得房价高，我工作10年已3套房了，父母还有2套房。医疗贵吗？你从来没去过医院吧？我认识来中国的老外去看病的都说便宜得着不住。税收就更不用说了，税率没办法跟西方比高。
1074817520245268480,@linzheng18 @ericxunzhang 嗯，这个解释很有说服力，我信了，完全可以掩盖你们的心虚和愚蠢。
1064689807287234560,RT @zymabc: 美国每年大约3万人死于枪下，2/3的人是死于持枪自杀。 每年死于医疗事故的人数高达19.5万，死于交通事故的为4.3万，因吸烟或被动吸烟死亡的人数达43万（美国疾病防治中心统计），所以，死于枪击他人的只有几千人而已，不用担心，民主的枪口面前人人平等，对于…
1036132522025877504,@radiantsouthern 原来是澳洲土狗哟！啧啧啧，和去和罪犯的后代做一家人了，真不错。
1089112076382015488,Where is the concentration camp? Look at the more comfortable and comfortable life in #Xinjiang. Anti-China, Xinjiang independence, and terrorists are crying. I love you my country #China🇨🇳  集中营在哪里 #新疆 的生活多舒服多惬意，反华、疆独、恐怖分子们气哭了。我爱你我的国 https://t.co/LHYQNnRb8Q
1102827485861822464,@13780000Com @tengbiao 有是有，就是规模太小，贵州高铁里程有1200，台湾才300多，算个啥？高速公路就不用说了。而且贵州修高铁的成本至少是台湾的3倍。以前是早就有了，现在被远远超过了。
1108990843900166145,RT @Alina95366420: 手無寸鐵的人是如何幹掉一整隊裝甲車的？這創造了世界軍事奇蹟！当你今天频繁往返于各国旅游時，当你30年前还是穷工人苦农民，今天却已经成为辛苦却富有的城市人的时候，当你坐在整洁的客厅，坐在电视机前嘲笑乌克兰、埃及乱象的时候，你应该感谢30年前为…
1096011752741847040,货品摆放挺科学的 https://t.co/thEjIuVNe7
1106555002967871488,@woaichile 怕什么，有中国大陆颁发的台湾户口
1042007406778056707,@USA_China_Talk 太少了，应该征收100%的税。
1080643138115362816,1日，巴西新总统博索纳罗正式宣誓就职，开启四年任期。在就职演讲中，博索纳罗表示，巴西政坛的贪腐、特权、党派结权将成为历史，他承诺投资教育、改善治安，将人民的利益放在首位。 https://t.co/3bp5QvpfAT
1066722344234737664,@marcorubio Not Your Business.
1071254952071225344,@VOAChinese 又是这个苦瓜脸，像死了爹妈一样哭丧着脸。😂😂😂
1046286913584295936,@JoyceHOJoyce @wangxiaojing724 @VOAChinese 不仅有国家，还有伟大的哲学、悠久的历史、灿烂的文化、智慧的语言和文字，岂是你这种傻逼可污蔑的。
1073613523480076288,@RFA_Chinese 以前苹果发布新机到这个时候不是缺货就是加价出售，现在刚发布就掉价，这就是个明显的信号。我用苹果10年了，只能怪苹果自己作死，没啥创新还越来越贵。5月份换了p20 pro 256g有徕卡三摄（爱好摄影），18w快充，4000毫安电池，这些都是苹果不具备的，苹果唯一让人留念的只有iOS系统。
1045935387724529665,@Kiyokawa_Kojima @VOAChinese 还假设？事实就是如此，那你继续在外面当狗吧。
1016711168466063360,Benvenuto a Torino, Cristiano 🏴🏳 We had a great time together in Madrid, I can‘t wait to get back to work with you! Today is a special day for @juventusfc! 💪🏽 #FinoAllaFine #ForzaJuve #SK6 @cristiano https://t.co/iU4ULPeHmg
1016549579334930432,@VOAChinese 本拉登并非恐怖主义，应该制裁小布什
1016735427166785537,RT @PauDybala_JR: Bienvenido @Cristiano ! Benvenuto! Bem-vindo!
#CristianoRonaldo #cr7 #juventus #cr7juve #FinoAllaFine https://t.co/8MNcNr…
1047295651598327808,@RFA_Chinese 是贵州民族大学不是贵阳民族大学，杨教授说得内容也许属实，但他这种方式是在制造社会不稳定，是不负责的，完全可以通过其他渠道谏言。
1071107454828666880,@VOAChinese 中国人也提醒这位德国总统，马克思主义不过是一张过时的皮，实际上我们只信仰中国传统哲学。
1110024178680291328,@shirenai 好健康啊，羡慕
1068018969506803713,东西设计得不错，等上哈苏镜头再考虑，但绝逼比go pro值，这个售价连个云台都买不到。 https://t.co/BRkmQ1fTh9
1103219751604502528,@XijinLi 表情包女士
1072506295381577735,#新新世界 一位在美国读过书的中国科技企业家表示，除非万不得已，他是不会去美国了。另一位得到美国资金支持的中国科技人士则说，他在想要不要放弃钟爱的苹果手机，改用华为。
恐惧与排外的文化气氛对中美两国来说都是个大问题。https://t.co/ertZakHitz
1084001743090806784,@VOAChinese 难道中国不是法制国家？没有司法程序？拘捕嫌疑人没有依据？说了这么多废话，也没讲出什么具体的证据来，只能靠强词夺理。
1052945269401108481,再来一波 https://t.co/rC4mlnn13h
1111074313778520064,@nytchinese 同性恋本来就不合法
1090769755286298624,@woaichile 你这个说法就相当于，等中了500万大奖，我要干啥啥😂。
1048014694135582720,Common sense questions never asked by mainstream
1. Who trained &amp; armed ISIS ?
2. Who paid billions for the expensive weapons
3. Why US coalition never bombed these long ISIS convoys
4. Who delivered Toyota Ford trucks
5. Why US never thanked Russia &amp; Syria for exterminating ISIS https://t.co/zMRF1kk07D
1051332072395005952,@baozi1984 @71mzx 现在很多人基本上都不看电视了，我差不多5年没看过电视，作为统治者，在国有的媒体渠道肯定是要维护自己形象的，道德经里面说的就是"以正治国"。但是你说的这些90%的中国年轻人都看过，各种渠道都有，该看还是看。
1058769841262276608,@TW_nextmedia 这傻逼有辱太极之名，根本就没有资格代表太极，估计是徐晓东的托儿。
1080270818653794305,萌化了！熊猫幼崽想爬上围栏，但无奈腿太短。

成都大熊猫繁育研究基地月亮产房里，刚出生几个月的熊猫幼崽想爬上围栏，但无奈腿太短，累到喘气休息。 https://t.co/n1Op9hCHv2
1046335613199310848,@whyatsh @lazydjay @nytchinese 跟你这种傻逼没啥好说的。
1064932077479415809,@in_the_truth @pinkduli 以后不用叫我叔叔了，我叫你阿姨吧😅
1053525102275440640,@lingshuang 这些人当年不下岗，到时候你们又会说中国体制僵化养了一帮废物，什么都有你们可以喷的。
1037143469448470530,Read the highlights of President Xi's speech at the opening ceremony of the 2018 Beijing Summit of the Forum on China-Africa Cooperation. #FOCAC2018 #XiJinping #Africa https://t.co/CRGmYbN8dp
1047364553221332992,这个警徽，是由全国公安机关因公牺牲的民警头像组合而成的。每年，这枚警徽里都会增加新的面孔。警察是和平年代流血最多的职业群体，为保万家灯火负重前行。英雄远去，精神长存。致敬！ https://t.co/Vq9GVdPAqo
1027894529037201408,@bbcchinese 强烈想输出价值观的国家控诉被输出国家，贼喊捉贼
1101854747819106305,@jianmang 华为年薪超过100万的全公司有一万多人。
1041392543861301248,👏 #Zlatan500 https://t.co/Uy1higNvQP
1001879021783674882,@EtFaqq @iingwen @sg_sica @VinicioCerezo 敢不敢让菜总桶来宣布一下？你算什么玩意儿？
1046032526471380994,@JoyceHOJoyce @wangxiaojing724 @VOAChinese 黑猫的含义就是一种不同的猫，明白了吗？傻逼？
1043285396287774720,@donottalktom @TW_nextmedia 没问题的，狗先生。人都会以为自己的选择是对的，这是人性的弱点可以理解。电视我大概5年没有看过了吧，贵州太穷看不起啊。
1044942408813707265,@kFO5XJadfIJzRRL @VOAChinese 还是看你妈卖比吧。
1046731312696975361,@ChineseWSJ 你们开心就好
1044049042055938048,@usagreat88 @bowenpress 你妈被狗日了，你妈不应小肚鸡肠跟狗计较。
1058766557180907520,@71mzx @Colourful_life4 这个狗贼被骂得把我拉黑了😂😂😂
1051318169061609472,@baozi1984 @71mzx 台湾08年就是现在这个收入了，10年了一点都没涨，台湾的人才现在基本上都到大陆发展，因为只有这里才有创新的空间。按照目前的发展速度，超过韩日也是时间问题，况且现在中国人的水平也不比日韩差，因为物价便宜。
1002067467517153280,@jinlanmccann @USA_China_Talk @wenyunchao 能不能说得具体一些？在你看来中国有哪些不公平的制度？
1093192415224066048,RT @dpreview: ZTE appears to be getting ready to launch smartphone with 32MP front camera
https://t.co/jd8oze9PbY https://t.co/J3KxjqjZi1
1051364760715816962,RT @Echinanews: China, Malaysia and Thailand will hold a joint military exercise "Peace and Friendship 2018" from October 20 to 29 in Malay…
1060010482722004992,@71mzx @alicedreamss @OttoHuang120 哈哈哈哈，太精辟
1101511055434383360,@VOAChinese 哟嚯，胆子不小嘛？
1094689411189624835,Iraq War, A pack of Lies https://t.co/tATCTcxShX
1067434298398003200,@xiongdaiying1 @beacholdman 你才是个畜牲，有哪个国家养活了十四亿人，补贴了低廉的水电煤气费给老百姓，修建世界上最大的高速公路和高铁网，供电局的朋友告诉我，村村通电，有些村交的电费甚至都不够网损，但这就是国家的责任。
1086085027035635712,RT @PDChinese: 【我國“氫彈之父”于敏去世，享年93歲】我國國防科技事業改革發展的重要推動者、改革先鋒于敏，於1月16日在京去世，享年93歲。于敏畢業於北京大學，後被著名物理學家錢三強、彭桓武調到中科院近代物理研究所。他與合作者提出了原子核相幹結構模型，填補了我國…
1072665424402239488,RT @nytchinese: #新新世界 一位在美国读过书的中国科技企业家表示，除非万不得已，他是不会去美国了。另一位得到美国资金支持的中国科技人士则说，他在想要不要放弃钟爱的苹果手机，改用华为。
恐惧与排外的文化气氛对中美两国来说都是个大问题。https://t.co/er…
1017762579630862336,暴雨中，这抹浑身湿透的身影让人感动。

7月12日，长沙突降暴雨。大雨导致市内部分路段严重拥堵，不少交警冒雨指挥交通。大雨滂沱中，他们浑身湿透坚守岗位……为交警点赞！ https://t.co/Gf2hBgL5Kz
1044939527230377984,@RR29813715 @VOAChinese 喷之前能不能学学历史，文盲😂
1057221513856802817,@TongJuZhang2 @RFA_Chinese @hvLiao 真有你的，一个交通事故都能上纲上线。
1047508333656068097,@yanmmfrl @RFA_Chinese 谢谢，洋奴
1039908473205448704,@cuifenggao @zhanglifan 5000年灿烂文明与300年野蛮人的冲突
1092409755073536002,除夕到，祝中国人春节快乐，阖家幸福。也祝反骨狗早日投胎，汉奸全家死绝。
1051342213295235072,@baozi1984 @71mzx 做坏事的人必然会得到应有的报应，所谓恶人自有恶人收，这个是几千年来社会发展的规律。但任何国家都会有问题和阴暗面，包括美国，就像没有100%健康的人一样，每个人或多或少都会有健康问题，这个世界问题永远是守恒的，没有丑恶也不会有美好，你如果还是这样的看法只能说明你思想真的不太成熟。
1041557356801224704,@SttR90722054 @VOAChinese 群众的眼睛雪亮的，当然傻逼和别有用心的人除外，你去搞吧。
1047649346945146881,西江苗寨游客超多，不得不发布旅游预警
黔东南微报
https://t.co/YWgzCHdL5L https://t.co/Z3dPVQRJG7
1070832533334450176,未来贵州每个城市都通高铁，贵阳去成都来回可以看不一样的风景。 https://t.co/O3GNvPUlW1
1075775375093846017,@iguangcheng @JasonWiseman47 怎么不把头削了：我可以没头，你不能没头没脑。是不是更有说服力？
1015652000405438464,@iingwen 狼狈为奸
1017076299557294080,@bigwolf_man @XieGov @szstupidcool 哈哈哈，也承认我诅咒你啦？不是那么有信心赢么？
1063960352704983042,@lkwokbiu8375961 @zhengtu321 @lhasa_bhu1985 湾湾这智商看来真是没救了😂
1112906542183985152,much better now. https://t.co/l1OBpSGQmr
1071674805068324865,RT @CNS1952: 近日，贵州梵净山景区迎来入冬以来的第一场大雪，景区被皑皑白雪覆盖。万宝岩、蘑菇石、红云金顶等景点,银装素裹，在云雾中若隐若现，宛如人间仙境。#美景中国 https://t.co/rKzuSw5egU
1071747082267045894,Mayhem in #Lyon as 15,000 #YellowVests hit the streets https://t.co/jEPKLGfU8Q
1114523897292972038,@TuCaoFakeNews 我有自己的事业，也能通过自己的劳动过上幸福生活，你说说你有的什么东西我没有呢？老是要强行找些优越感才爽？我可能只是没有你这么喜欢抱怨，没有你这么自私，没有你这么玻璃心吧。喜欢搞事情的往往是小人。
1044809026037575680,@yangjianli001 美国的建国史就是一部杀戮原住民的血腥史，近代又以对黑人的种族歧视闻名，到了现在更是到处制造战乱的典范。但是这些都不影响美国标榜自己为正义的化身、民主的典范，一方面急于推销自己所谓万能的民主，另一方面又担心被其他国家超越，陆陆续续PK掉了苏联，英法德日，现在轮到中国了。
1056219076794605571,@joshuawongcf 好，停水停电停止食物供应。
1075064005931216897,RT @PDChinese: 【女子被公交禮讓90度鞠躬 司機：很感動】14日，鄭州一公交車行至一斑馬線時，司機張鴻慶觀察到有一女士，一邊打電話，一邊匆忙穿越馬路。張師傅在斑馬線前停下禮讓，該女士迅速通過馬路後，沒有直接離開，而是回過身，深深鞠了一個90度的躬。張師傅：很感動。…
1002574675778535426,@zhu0588 这种胡扯的帖子居然都有人转帖和相信，可见生活在国外智商下降得有多厉害，简直是孤陋寡闻。
1055476438072086528,@Michael28460001 你的脑子才是集中营，禁闭了自己。
1070832636644315136,@VOAChinese 谈个鸡儿，直接打。
1038332213647958017,RT @dylanzhao: 转：美国政治游戏里的“托儿”：在美国最高法院大法官候选人Brett Kavanaugh的确认听证会上，一个四、五十岁的女性在场内高声喊叫以示民间的抗议，出了门马上从一个民🐷党工作人员那里接过了一沓现金。这一切，被悉数拍下。😅 https://t.c…
1017069971237527552,@bigwolf_man @XieGov @szstupidcool 跟你们这些人没什么好解释，只能简单粗暴一些。
1043355608685010944,@lengmao @AustinGraw @USA_China_Talk 你确定不看你白人爹的脸色？
1032140131484880896,@VOAChinese 次日，菜省长宣布全面制裁萨尔瓦多。
1001476804241080320,@wenyunchao @USA_China_Talk 不仅我有，满大街的人都有，你可以来抢，比美国可抢的东西多得去了。
1017828986158628865,@Brucelynn11 @szstupidcool 拜托，说点儿有脑子的话吧。 你跟10个中国人说这样说，无一例外都说你是SB。😂这种智商也只能靠反华为生了？
1080506939086262277,@iingwen 加油，菜总捅，继续作！
1047170037037953024,@peggyvoa @VOAChinese 一帮男的欺负一个女的，算什么东西？
1003092235456430080,@TW_nextmedia 蝗之疯也算找到了安身立命的事业
1048087063264878592,新加坡驻联合国大使要求美舰撤出南海并断言中国取代美国(马凯硕) https://t.co/aagK4U5GWD 来自 @YouTube
1063960797800361984,@lhasa_bhu1985 @catisnotthere 你说说有哪个国家的武力骚乱不被镇压的？说一个出来我算你赢。
1020979265981042688,Don't doubt your eyes! It's indeed an artificial #waterfall from a building in SW China's Guiyang city. https://t.co/ZKtegxKNlS
1074464904654909440,@al79850341 @VOAChinese 所谓异见人士，除开别有用心的，99.9999%都是脑子里只有一根筋的，可怜得很。
1087945064234528769,RT @somanyidiot: 你们猜猜，为啥在推特上看不到安拉胡阿克巴们砍美国大兵们脑壳子的视频？
#墙人一定要墙于无形之中 

那些天天喷战狼的，你们不觉得美国队长拿国旗当无敌盾牌的设计才显得更加中二和恶心吗？
#主旋律当然也要灌输于无形之中 

#America fir…
1062679326695415808,公安大学为埃塞俄比亚警察进行无人机培训

11月14日，由中国公安部主办的2018年埃塞俄比亚警察培训班在中国人民公安大学开设无人机警务驾驶课程。来自埃塞俄比亚的30余位警察进行了无人机驾驶操作，并观摩了无人机救援、灭火、侦查等项目的演练。 https://t.co/N3UJ7GbUfH
1016728496226238464,终于宣布了，欢迎！ https://t.co/ww90RH1iRt
1063639828942581760,@manmanhaozi @CaoChangqing 文贵简直就是撒比过滤器
1066489853859131392,@dowchang 民主是民主，但有什么卵用呢？论经济的活跃度，科技创新能力，文体事业发展水平能和大陆同日而语吗？
1035916036950773760,@somanyidiotts @kanganbt @USA_China_Talk @wenyunchao 如果你不是吃着美国爹的饭来黑我国的，那我可以道歉。
1063709942849261568,RT @zaobaosg: CNN赢了！美国联邦法官裁定，白宫必须归还有线电视新闻网（CNN）记者阿科斯塔的记者证。 https://t.co/4C0Og9Y5pN
